0.09;-0.14;-0.96;-0.13;0.57;-1.50;-0.05;1.04;-0.09;0
-0.03;0.99;-0.05;-0.02;1.01;-0.02;-0.02;1.02;0.03;0
0.65;0.66;0.79;0.94;0.20;-0.33;-0.02;-0.94;-0.68;0
-0.05;0.14;-0.94;-0.05;0.14;-0.96;-0.05;0.16;-0.98;0
-0.03;0.14;-0.96;-0.05;0.14;-0.96;-0.05;0.14;-0.94;0
-0.05;0.14;-0.96;-0.03;0.14;-0.96;-0.03;0.14;-0.96;0
-0.05;0.14;-0.96;-0.05;0.13;-0.96;-0.03;0.14;-0.94;0
-0.03;0.16;-0.96;-0.03;0.14;-0.98;-0.06;0.16;-0.94;0
-0.03;0.14;-0.96;-0.06;0.14;-0.96;-0.03;0.14;-0.94;0
-0.03;0.14;-0.96;-0.03;0.16;-0.93;-0.05;0.14;-0.96;0
-0.06;0.14;-0.96;-0.06;0.13;-0.96;-0.03;0.14;-0.96;0
-0.06;0.14;-0.96;-0.05;0.14;-0.96;-0.06;0.14;-0.96;0
-0.06;0.14;-0.96;-0.05;0.14;-0.96;-0.05;0.16;-0.96;0
-0.05;0.16;-0.96;-0.05;0.14;-0.98;-0.06;0.16;-0.94;0
-0.06;0.14;-0.96;-0.05;0.14;-0.96;-0.06;0.14;-0.96;0
-0.06;0.13;-0.96;-0.06;0.14;-0.98;-0.06;-0.25;-0.98;0
-0.05;0.14;-0.96;-0.05;0.14;-0.96;-0.03;0.14;-0.96;0
-0.05;0.16;-0.94;-0.06;-0.74;-0.57;0.00;-1.06;0.03;0
0.11;-1.01;-0.02;-0.06;1.17;0.22;0.03;1.01;0.00;0
0.11;-0.11;-0.98;0.11;-0.11;-0.99;0.09;-0.11;-0.98;0
0.09;-0.11;-0.99;0.11;-0.11;-0.96;0.11;-0.11;-0.98;0
0.11;-0.11;-0.99;0.11;-0.11;-0.98;0.11;-0.11;-0.96;0
0.11;-0.11;-0.98;0.09;-0.11;-0.96;0.09;-0.11;-0.96;0
0.09;-0.11;-0.96;0.11;-0.11;-0.99;0.11;-0.13;-0.98;0
0.13;-0.11;-0.98;0.09;-0.11;-0.96;0.02;0.99;-0.22;0
-0.08;0.99;-0.22;0.33;0.90;-0.50;-0.06;0.98;-0.22;0
0.90;-0.55;0.19;0.90;-0.55;0.24;0.91;-0.54;0.22;0
0.91;-0.54;0.25;0.87;-0.52;0.33;0.93;-0.52;0.11;0
0.87;-0.61;0.17;0.85;-0.61;0.20;0.76;-0.25;0.71;0
0.76;-0.30;0.65;0.35;-0.85;0.49;0.36;-0.85;0.47;0
0.36;-0.85;0.46;0.38;-0.85;0.47;0.35;-0.87;0.46;0
0.36;-0.87;0.46;0.36;-0.87;0.44;0.30;-0.93;0.39;0
-0.13;-0.69;0.77;0.98;0.24;0.28;0.08;1.04;0.00;0
0.00;-0.13;-0.98;0.00;-0.13;-0.96;0.05;1.12;0.08;0
0.11;1.01;0.13;0.17;1.02;0.08;0.16;1.01;0.13;0
0.08;-0.17;-0.98;0.08;-0.17;-0.98;0.08;-0.17;-0.98;0
0.08;-0.17;-0.98;0.16;1.12;0.06;0.24;0.68;0.77;0
0.13;-0.14;-0.96;0.03;0.96;0.14;-0.14;1.04;0.02;0
-0.03;1.01;0.02;0.00;1.02;0.00;-0.03;1.01;0.02;0
0.11;-0.16;-0.96;0.11;-0.16;-0.98;0.47;0.99;-1.83;0
0.08;-0.02;0.98;0.03;-0.05;1.04;0.05;-0.05;1.01;0
0.08;0.00;0.99;0.03;-0.05;1.04;0.08;-0.02;0.99;0
0.05;-0.05;1.04;0.08;0.00;1.01;0.08;0.00;0.99;0
0.05;-0.05;1.01;0.08;-0.02;1.01;0.05;-0.05;1.02;0
0.08;0.00;0.98;0.05;-0.03;1.02;0.05;-0.03;1.02;0
0.06;0.00;1.01;0.08;0.00;0.99;0.03;-0.05;1.02;0
0.08;0.00;0.99;0.03;-0.05;1.04;0.05;-0.05;1.02;0
0.09;0.00;0.99;0.08;0.00;0.98;0.05;-0.05;1.02;0
0.03;-0.05;1.04;0.08;0.00;0.99;0.03;-0.05;1.02;0
0.08;-0.02;1.01;0.08;0.00;0.99;0.03;-0.05;1.02;0
0.06;0.00;0.99;0.08;-0.02;0.99;0.06;-0.02;0.99;0
0.06;-0.02;0.99;0.06;0.00;0.99;0.06;0.00;1.01;0
0.08;0.00;1.01;0.08;-0.02;1.01;0.05;-0.05;1.01;0
0.08;0.00;1.01;0.08;-0.02;1.01;0.08;0.00;0.99;0
0.05;-0.05;1.02;0.08;-0.02;0.99;0.05;-0.05;1.01;0
0.08;0.00;0.99;0.08;-0.02;0.99;0.08;-0.02;0.99;0
0.05;-0.03;1.02;0.08;0.00;1.01;0.06;0.00;0.99;0
0.08;-0.02;0.99;0.03;-0.03;1.04;0.08;0.00;0.99;0
0.08;0.00;0.99;0.03;-0.05;1.04;0.06;0.00;0.99;0
0.05;-0.03;1.02;0.05;-0.05;1.01;0.06;0.00;1.01;0
0.08;0.00;0.99;0.03;-0.05;1.02;0.03;-0.05;1.02;0
0.05;-0.03;1.04;0.05;-0.03;1.02;0.06;-0.02;1.02;0
0.08;0.00;0.99;0.05;-0.05;1.02;0.08;0.00;1.01;0
0.03;-0.03;1.02;0.06;-0.02;1.01;0.03;-0.05;1.02;0
0.08;-0.02;1.01;0.08;-0.02;0.99;0.05;-0.05;1.02;0
0.08;-0.02;1.01;0.08;-0.02;0.99;0.03;-0.05;1.02;0
0.06;-0.02;0.99;0.03;-0.03;1.02;0.08;0.02;0.98;0
0.08;0.00;0.99;0.05;-0.03;1.04;0.03;-0.05;1.06;0
0.03;-0.03;1.02;0.05;-0.05;1.02;0.08;0.00;1.01;0
0.05;-0.05;1.02;0.08;-0.02;0.99;0.08;-0.02;1.01;0
0.06;-0.02;0.99;0.08;0.00;0.99;0.09;0.00;0.98;0
0.05;-0.05;1.02;0.08;0.00;0.99;0.05;-0.05;1.02;0
0.08;0.00;0.99;0.03;-0.05;1.04;0.08;0.00;1.01;0
0.05;-0.03;1.02;0.08;-0.02;1.01;0.05;-0.05;1.01;0
0.08;-0.02;1.01;0.05;-0.03;1.02;0.08;-0.02;0.99;0
0.06;-0.03;1.04;0.03;-0.02;1.02;0.08;0.00;0.99;0
0.03;-0.05;1.02;0.08;0.00;0.99;0.08;-0.02;1.01;0
0.08;-0.03;0.99;0.00;-0.02;1.02;0.09;-0.03;0.99;0
0.00;-0.02;1.02;0.09;-0.02;1.01;0.02;-0.02;1.02;0
0.09;-0.03;1.01;0.02;-0.02;1.02;0.08;-0.02;0.99;0
0.09;-0.02;0.99;0.00;-0.03;1.02;0.09;-0.03;1.01;0
0.02;-0.03;1.02;0.09;-0.03;0.99;0.08;-0.03;1.01;0
0.08;-0.03;0.99;0.02;-0.03;1.02;0.02;-0.02;1.02;0
0.09;-0.03;0.99;0.02;-0.03;1.04;0.02;-0.02;1.02;0
0.08;-0.03;0.98;0.02;-0.03;1.04;0.09;-0.03;0.99;0
0.00;-0.03;1.02;0.08;-0.02;1.01;0.00;-0.02;1.02;0
0.09;-0.03;0.99;0.02;-0.02;1.06;0.02;-0.02;1.04;0
0.08;-0.02;1.01;0.08;-0.03;0.99;0.08;-0.02;0.99;0
0.00;-0.03;1.02;0.08;-0.03;1.01;0.02;-0.03;1.02;0
0.08;-0.03;0.99;0.09;-0.03;0.99;0.08;-0.03;0.99;0
0.09;-0.02;0.99;0.00;-0.02;1.02;0.09;-0.02;0.99;0
0.03;-0.03;1.02;0.09;-0.03;1.01;0.08;-0.03;1.01;0
0.02;-0.03;1.04;0.09;-0.02;0.99;0.02;-0.02;1.04;0
0.08;-0.03;1.01;0.08;-0.02;1.01;0.00;-0.03;1.04;0
0.00;-0.02;1.02;0.08;-0.02;0.99;0.08;-0.02;0.99;0
-0.50;0.20;0.74;-0.61;0.28;0.71;0.00;-0.25;1.32;0
-0.57;0.28;0.72;0.03;0.00;1.07;-0.58;0.30;0.72;0
0.03;-0.02;1.04;-0.58;0.30;0.72;0.05;0.00;1.02;0
-0.55;0.30;0.72;0.03;-0.02;1.04;-0.57;0.30;0.72;0
-0.57;0.31;0.72;-0.58;0.30;0.72;-0.50;0.20;0.79;0
-0.09;0.98;0.03;-0.27;0.94;-0.30;-0.24;0.91;-0.27;0
0.30;0.44;-0.46;-0.52;-1.65;0.68;0.17;0.46;0.79;0
0.13;0.99;-0.14;0.13;0.96;-0.17;0.03;0.99;-0.22;0
-0.02;-0.05;-0.17;0.88;-0.17;-0.31;-0.33;0.68;-0.68;0
0.02;-0.05;-0.08;0.17;0.69;-0.66;-0.28;-0.30;-1.48;0
0.27;0.16;-0.98;0.28;0.11;-0.94;-0.09;0.66;-0.74;0
0.06;-0.27;-0.94;-0.50;0.68;-0.41;-0.71;0.90;-0.17;0
0.28;-0.61;-0.76;1.09;0.02;-0.17;0.05;-0.02;1.04;0
0.03;0.00;1.04;-0.14;0.77;-0.66;0.05;0.00;1.02;0
0.22;-0.25;-0.94;0.22;-0.24;-0.96;0.22;-0.22;-0.94;0
-0.27;0.87;-0.39;-0.28;0.88;-0.38;-0.27;0.88;-0.39;0
-0.17;0.71;-0.68;0.05;-0.05;-0.14;-0.61;0.79;-0.58;0
-0.28;0.80;-0.52;-0.25;0.82;-0.52;-0.31;0.83;-0.43;0
-0.31;0.83;-0.46;-0.30;0.82;-0.46;-0.28;0.83;-0.47;0
-0.25;0.82;-0.47;0.03;0.00;1.02;-0.28;0.82;-0.49;0
-0.28;0.82;-0.50;-0.25;0.83;-0.49;-0.25;0.85;-0.49;0
-0.19;0.85;-0.50;-0.19;0.87;-0.49;-0.13;0.83;-0.50;0
-0.24;0.90;-0.31;0.25;-0.30;-0.91;-0.35;0.79;0.16;0
-0.50;1.01;0.13;-0.25;0.96;-0.09;-0.38;0.90;-0.09;0
-0.27;0.96;-0.03;-0.33;0.91;-0.14;-0.24;0.93;-0.33;0
-0.25;0.85;-0.47;-0.27;0.85;-0.46;-0.27;0.88;-0.41;0
-0.36;0.39;-0.80;-0.35;0.38;-0.83;-0.33;0.38;-0.83;0
-0.31;0.38;-0.85;-0.30;0.39;-0.83;-0.09;0.41;-0.88;0
-0.09;0.35;-0.99;-0.17;0.36;-0.91;-0.16;0.28;-0.93;0
-0.14;0.27;-0.93;-0.14;0.28;-0.93;-0.14;0.27;-0.94;0
-0.13;0.27;-0.94;-0.13;0.28;-0.93;-0.11;0.27;-0.93;0
-0.09;0.33;-0.93;-0.06;0.28;-0.96;-0.06;0.28;-0.96;0
-0.02;0.28;-0.93;0.31;-0.57;-0.79;-0.30;0.35;-0.85;0
-0.27;0.28;-0.91;-0.27;0.35;-0.91;-0.25;0.30;-0.88;0
-0.27;0.28;-0.88;0.36;-0.57;-0.69;-0.20;0.61;-0.60;0
-0.31;0.47;-0.80;-0.31;0.46;-0.82;-0.31;0.46;-0.80;0
-0.36;0.36;-0.83;-0.30;0.54;-0.66;0.00;0.03;-0.13;0
0.25;-0.39;-0.90;-0.49;0.57;-0.50;0.11;0.06;-1.64;0
0.27;-0.25;-0.94;-0.16;0.11;-0.76;-0.27;0.24;-0.93;0
0.30;-0.22;-0.94;-0.52;0.55;-0.63;-0.57;0.58;-0.57;0
0.30;-0.25;-0.93;-0.57;0.65;-0.27;0.22;-0.17;-0.96;0
-0.22;0.65;-0.33;-0.43;0.57;-0.33;-0.19;0.13;-0.08;0
-0.31;0.54;-0.17;-0.19;0.77;-0.52;0.06;-0.02;-0.20;0
-0.14;0.17;-0.66;-0.39;0.57;-0.61;-0.44;0.58;-0.65;0
0.31;0.05;-0.98;0.31;0.05;-0.96;0.31;0.05;-0.96;0
0.13;-0.11;0.03;0.06;0.02;-0.99;0.08;0.02;-0.99;0
0.36;-0.80;1.01;-0.14;-0.77;0.60;0.24;-1.13;-0.06;0
0.13;-0.85;-0.13;-0.16;-0.98;-0.27;-0.14;-0.96;-0.25;0
-0.13;-0.96;-0.22;-0.13;-0.98;-0.22;-0.13;-0.98;-0.22;0
0.14;0.35;-0.13;0.27;-0.74;-0.31;0.24;-0.69;-0.66;0
0.03;0.00;1.01;-0.14;0.65;-1.01;-0.19;0.50;-0.83;0
0.13;-1.21;-0.57;0.09;-0.09;-1.24;-0.19;0.52;-0.87;0
0.14;-0.25;-0.58;-0.17;0.66;-0.69;-0.19;0.65;-0.71;0
-0.02;-0.03;-1.40;-0.02;0.57;-0.80;0.03;0.00;1.04;0
0.08;-0.02;0.99;0.22;1.17;0.58;-0.11;0.98;0.19;0
0.38;0.96;-0.05;-0.20;0.98;-0.06;-0.38;0.87;-0.30;0
-0.05;0.90;0.19;0.54;0.83;-0.28;-0.09;0.98;-0.19;0
-0.25;1.15;-0.24;0.36;0.94;-1.65;0.03;1.12;0.03;0
-0.25;0.96;0.22;-0.39;0.91;0.17;-0.72;0.80;-0.11;0
-0.14;0.88;-0.57;-0.11;0.63;-0.69;-0.08;0.79;-0.38;0
0.77;0.71;-0.11;0.44;0.93;-0.06;0.43;0.96;-0.08;0
0.44;0.94;-0.09;0.03;0.46;-0.94;0.09;0.99;-0.28;0
0.09;0.98;-0.28;0.09;0.98;-0.28;0.09;0.98;-0.28;0
0.08;0.94;-0.28;0.11;0.98;-0.28;0.06;1.04;0.20;0
0.05;1.01;0.19;0.05;1.01;0.19;0.31;1.02;0.09;0
0.09;0.05;-0.99;-0.36;0.17;-1.45;0.14;-0.20;-1.07;0
-0.55;0.05;-0.80;-0.63;-0.08;-0.72;-0.17;-0.60;-0.76;0
0.38;0.88;0.28;0.87;0.54;-0.50;0.08;-0.05;-0.08;0
0.25;0.05;-0.44;0.24;0.80;-0.11;0.61;0.58;-0.30;0
0.58;-0.87;-0.08;-0.43;-0.83;0.25;-0.54;-0.09;0.82;0
-0.63;-0.05;0.71;-0.69;-0.11;0.57;-0.43;0.57;0.76;0
0.72;0.72;-0.35;-0.05;0.83;0.16;0.60;-1.06;0.27;0
-0.90;0.06;0.36;1.17;0.54;-0.31;0.44;0.55;0.54;0
1.24;-0.55;0.35;0.58;0.57;0.19;-0.31;-1.17;-0.03;0
0.35;0.77;-0.38;0.39;-0.14;0.47;0.27;1.20;-0.28;0
-0.43;-1.02;0.33;-0.91;-0.16;-0.25;-0.69;0.58;0.54;0
-0.76;-0.14;0.57;-0.74;-0.14;0.60;-0.79;0.47;0.31;0
-0.27;0.39;0.80;0.08;0.00;1.01;-0.06;-0.38;-0.98;0
-0.76;-0.36;0.35;-0.93;-0.31;0.00;-0.91;-0.30;0.02;0
-0.08;1.06;0.05;-0.09;0.99;0.13;-0.13;1.01;0.17;0
0.13;-0.11;-0.98;0.14;-0.11;-0.98;0.11;-0.13;-0.98;0
0.11;-0.11;-0.96;0.13;-0.13;-0.98;0.14;-0.13;-0.96;0
0.13;-0.13;-0.98;0.13;-0.13;-0.98;0.13;-0.13;-0.98;0
0.13;-0.13;-0.96;0.13;-0.13;-0.98;0.24;-0.14;-0.91;0
0.08;-0.16;-0.96;0.08;-0.11;-0.96;0.25;-0.05;-0.88;0
0.09;-0.14;-0.96;-0.13;0.57;-1.50;-0.05;1.04;-0.09;0
-0.03;0.99;-0.05;-0.02;1.01;-0.02;-0.02;1.02;0.03;0
-0.05;0.14;-0.94;-0.05;0.14;-0.96;-0.05;0.16;-0.98;0
-0.03;0.14;-0.96;-0.05;0.14;-0.96;-0.05;0.14;-0.94;0
-0.05;0.14;-0.96;-0.03;0.14;-0.96;-0.03;0.14;-0.96;0
-0.05;0.14;-0.96;-0.05;0.13;-0.96;-0.03;0.14;-0.94;0
-0.03;0.16;-0.96;-0.03;0.14;-0.98;-0.06;0.16;-0.94;0
